Balance,NumOfProducts,IsActiveMember,EstimatedSalary,Exited,CreditScore_scaler,Age_scaler,Geography_Germany,Geography_Spain,Gender_Male
0.0,2,1,178929.84,0,0.9250338356640935,1.1520218329380016,0.0,0.0,0.0
0.0,2,1,86642.38,0,-0.9797921507630808,0.29491301398174996,0.0,1.0,1.0
0.0,2,0,166031.08,0,-0.4281212366612216,-1.228835997496031,0.0,0.0,1.0
139064.06,2,0,67949.32,0,1.3205714721899549,-0.4669614917571405,0.0,0.0,1.0
0.0,2,0,66088.83,0,0.18600298847103677,-1.5145389371481148,0.0,0.0,1.0
0.0,2,1,176921.0,0,1.2997537018464884,-0.5621958049745018,0.0,1.0,1.0
0.0,2,0,51553.43,0,1.549566945968085,-0.08602423888769527,0.0,1.0,1.0
114722.05,2,1,98178.57,0,0.7793094432598288,-0.7526644314092245,0.0,0.0,0.0
60013.81,1,1,38020.05,0,-0.5218012032068203,-0.08602423888769527,0.0,0.0,1.0
90957.81,1,1,162304.59,0,-1.3857386724606753,-0.08602423888769527,0.0,0.0,1.0
0.0,2,0,30380.12,0,0.6960383618859632,-1.3240703107133922,0.0,0.0,0.0
112499.42,2,0,30375.18,0,0.33172738087530146,0.39014732719911127,0.0,0.0,1.0
132405.52,3,0,104889.2,1,1.8514246159483476,-1.0383673710613084,1.0,0.0,1.0
118235.7,2,0,157137.23,0,0.7584916729163624,-0.4669614917571405,1.0,0.0,1.0
0.0,2,1,118983.18,0,-0.5218012032068203,-0.3717271785397792,0.0,0.0,1.0
0.0,2,1,185547.71,0,1.705700223544083,-1.0383673710613084,0.0,1.0,1.0
117578.35,2,1,87908.01,0,1.070758228068358,-1.1336016842786696,1.0,0.0,1.0
109974.22,1,1,36320.87,1,0.5607228546534317,-0.18125855210505656,1.0,0.0,0.0
138150.57,1,1,177357.16,0,1.2685270463312888,0.39014732719911127,0.0,1.0,1.0
0.0,2,0,158043.11,0,0.20682075881450318,-0.9431330578439471,0.0,0.0,0.0
160858.13,2,0,27149.27,0,-0.08462802599402623,-1.0383673710613084,1.0,0.0,1.0
104848.68,1,1,167387.36,0,-0.2823968442569569,-1.1336016842786696,1.0,0.0,0.0
170008.84,1,0,56407.42,1,0.21722964398623637,1.247256146155363,0.0,0.0,1.0
94108.54,2,0,177235.21,0,1.3413892425334213,-0.4669614917571405,1.0,0.0,1.0
128226.37,1,0,188486.94,0,0.47745177327956617,0.39014732719911127,0.0,1.0,1.0
138207.08,1,0,60778.11,1,-0.19912576288309133,-0.18125855210505656,0.0,1.0,1.0
0.0,1,1,55725.04,1,0.904216065320627,1.4377247725900857,0.0,0.0,1.0
0.0,2,1,99770.3,0,-1.645960801754005,-0.2764928653224179,0.0,0.0,0.0
140596.95,1,1,135459.02,1,0.07150525158197167,0.10444438754702735,0.0,0.0,0.0
0.0,2,1,8742.91,0,-0.24076130357002412,-0.2764928653224179,0.0,0.0,1.0
128876.71,3,1,106939.34,1,0.36295403639050106,0.19967870076438865,0.0,0.0,1.0
71902.52,1,1,190208.23,0,-0.32403238494388964,-1.0383673710613084,0.0,0.0,1.0
132667.17,1,1,41876.98,0,0.3525451512187679,0.39014732719911127,0.0,0.0,0.0
94615.11,2,1,10627.21,0,0.7584916729163624,-0.2764928653224179,1.0,0.0,1.0
0.0,1,1,159069.37,0,0.4254073474209002,0.4853816404164726,0.0,1.0,0.0
0.0,2,0,82176.48,0,-2.1039517493102657,-0.18125855210505656,0.0,0.0,0.0
87842.98,1,0,92223.59,0,0.633585050855564,0.29491301398174996,0.0,0.0,0.0
155455.43,1,1,113581.85,0,-0.49057454769162073,0.10444438754702735,0.0,1.0,1.0
140553.46,1,0,12440.44,0,-1.6980052276126711,0.009210074329666045,0.0,1.0,0.0
161064.64,2,1,84294.82,0,-0.08462802599402623,-0.2764928653224179,0.0,0.0,1.0
161884.99,1,1,9617.24,0,0.8521716394619612,-1.4193046239307536,0.0,0.0,0.0
109570.21,2,1,172049.84,0,-1.250423165228144,-0.6574301181918631,1.0,0.0,0.0
135923.16,1,0,18732.84,0,-0.001356944620160684,0.5806159536338339,0.0,1.0,0.0
152622.34,1,0,99298.8,0,-0.6987522511262846,-0.7526644314092245,1.0,0.0,0.0
0.0,1,0,84106.17,1,-0.2719879590852237,1.7234277122421695,0.0,1.0,0.0
125169.26,1,1,106636.89,0,0.6544028211990305,-0.7526644314092245,0.0,0.0,0.0
165149.13,2,0,21858.28,0,-0.5009834328633539,-1.4193046239307536,0.0,1.0,1.0
75888.2,1,0,45613.75,0,0.7689005580880955,-1.89547619001756,1.0,0.0,1.0
92526.15,2,1,173837.54,0,1.3517981277051543,-0.3717271785397792,1.0,0.0,1.0
0.0,2,1,71323.23,0,-1.6563696869257383,0.009210074329666045,0.0,0.0,1.0
0.0,1,0,182784.11,1,0.5399050843099653,0.5806159536338339,0.0,1.0,0.0
0.0,2,0,38433.35,0,-0.8340677583588161,0.4853816404164726,0.0,0.0,1.0
113641.49,4,0,115116.35,1,-0.5113923180350871,0.39014732719911127,1.0,0.0,0.0
0.0,1,0,191694.77,1,0.9146249504923603,0.19967870076438865,0.0,1.0,0.0
73088.06,2,0,196142.26,0,0.22763852915796956,-0.2764928653224179,1.0,0.0,1.0
0.0,2,1,44827.47,0,2.0700112045547447,4.009051229458841,0.0,0.0,1.0
0.0,2,1,113469.65,0,-0.011765829791893877,-1.8002418768001989,0.0,1.0,1.0
145303.52,1,0,103560.98,0,-0.9589743804196145,-0.6574301181918631,0.0,0.0,1.0
76705.87,2,1,13889.73,0,-1.2400142800564107,2.0091306518942535,0.0,0.0,1.0
0.0,1,1,87363.56,0,-0.6883433659545514,-0.08602423888769527,0.0,0.0,0.0
83568.55,1,0,47046.72,0,0.029869710895038894,-0.18125855210505656,0.0,0.0,1.0
0.0,2,0,9041.71,0,-2.4266271896339946,0.009210074329666045,0.0,0.0,0.0
0.0,2,0,13935.32,0,-0.05340137047882665,-0.8478987446265858,0.0,0.0,0.0
135903.33,1,0,73656.38,0,1.2685270463312888,-1.3240703107133922,0.0,0.0,1.0
119817.33,1,1,43507.1,1,-1.0006099211065471,2.199599278328976,1.0,0.0,1.0
0.0,2,1,100240.2,0,0.7584916729163624,-1.0383673710613084,0.0,0.0,1.0
155619.58,1,1,135088.58,0,0.5503139694816985,-0.18125855210505656,0.0,1.0,0.0
96877.21,1,1,113950.51,0,1.2685270463312888,0.5806159536338339,0.0,0.0,1.0
106434.94,1,1,137995.66,1,1.1956648501291565,-0.4669614917571405,1.0,0.0,0.0
82613.56,2,0,149170.92,0,2.0700112045547447,-0.7526644314092245,0.0,1.0,1.0
0.0,2,0,64420.5,0,-2.2184494861993307,-0.2764928653224179,0.0,0.0,0.0
0.0,2,0,176843.53,0,1.2268915056443561,-1.228835997496031,0.0,0.0,0.0
141078.57,1,1,24402.87,0,0.571131739825165,-1.4193046239307536,0.0,1.0,1.0
120233.83,1,0,194890.33,0,-0.667525595611085,0.29491301398174996,0.0,1.0,1.0
127510.99,1,1,155356.34,0,-0.5634367438937531,-0.3717271785397792,0.0,1.0,1.0
102870.93,1,1,103764.55,1,0.07150525158197167,0.29491301398174996,0.0,0.0,1.0
0.0,2,1,177695.67,0,0.8938071801488939,0.5806159536338339,0.0,1.0,0.0
0.0,1,0,176036.01,0,0.3213184957035683,1.818662025459531,0.0,1.0,0.0
128468.69,1,1,137254.55,0,-0.6258900549241523,1.818662025459531,0.0,1.0,1.0
0.0,1,0,73564.44,0,0.33172738087530146,-0.5621958049745018,0.0,0.0,1.0
165896.22,2,1,66977.68,0,1.4038425535638204,-0.18125855210505656,0.0,0.0,1.0
0.0,2,1,57014.43,0,0.05068748123850528,2.2948335915463374,0.0,0.0,1.0
140393.65,2,1,186285.52,0,2.0700112045547447,0.4853816404164726,1.0,0.0,1.0
0.0,2,0,156439.56,0,0.144367447784104,-0.08602423888769527,0.0,0.0,0.0
0.0,2,0,117916.63,0,1.5183402904528855,-0.7526644314092245,0.0,1.0,0.0
0.0,2,1,184524.74,0,1.653655797685417,1.1520218329380016,0.0,0.0,0.0
0.0,2,1,58685.59,0,-1.4065564428041417,-0.5621958049745018,0.0,1.0,0.0
0.0,2,1,19720.08,0,-0.9173388397326816,-0.6574301181918631,0.0,1.0,1.0
90217.07,1,0,191350.48,0,-2.1351784048254654,0.009210074329666045,0.0,0.0,0.0
0.0,1,0,151648.66,1,-0.10544579633749261,0.10444438754702735,0.0,0.0,0.0
106070.89,1,1,101617.43,0,0.8521716394619612,0.4853816404164726,0.0,1.0,1.0
152182.83,1,0,161203.6,0,0.8001272136032952,0.009210074329666045,1.0,0.0,1.0
118838.75,1,1,52820.13,0,0.0194608257233057,-0.4669614917571405,0.0,0.0,1.0
0.0,1,0,88890.05,0,0.1651852181275704,0.29491301398174996,0.0,0.0,1.0
127205.32,4,0,93874.87,1,-0.19912576288309133,0.19967870076438865,1.0,0.0,1.0
113228.38,2,1,46415.09,0,1.5079314052811523,0.10444438754702735,1.0,0.0,1.0
85646.81,1,0,63233.02,1,-1.6043252610670724,-0.9431330578439471,0.0,0.0,0.0
59385.98,2,1,105533.96,0,0.9146249504923603,-0.9431330578439471,1.0,0.0,1.0
40224.7,1,1,178341.33,0,-0.001356944620160684,-1.4193046239307536,1.0,0.0,0.0
117307.44,2,1,24020.49,0,-2.3121294527449296,-1.1336016842786696,0.0,0.0,0.0
128843.67,1,1,134612.48,0,-1.1255165431673455,2.6757708444157826,0.0,0.0,0.0
167664.83,1,0,125440.11,1,1.6224291421702175,0.7710845800685565,0.0,0.0,0.0
131659.59,2,1,14152.15,0,0.25886518467316916,0.8663188932859178,0.0,1.0,1.0
67087.69,1,0,154775.7,0,-0.8548855287022825,-0.2764928653224179,0.0,0.0,1.0
78707.16,1,1,99398.36,0,0.3421362660470347,1.6281933990248083,0.0,1.0,1.0
141325.56,1,1,93839.3,0,-2.332947223088396,-0.9431330578439471,0.0,0.0,1.0
153325.1,1,1,199953.33,0,-0.448939007004688,-1.1336016842786696,0.0,1.0,1.0
122545.65,2,1,42050.24,0,-0.5946633994089526,0.19967870076438865,1.0,0.0,1.0
0.0,2,0,23425.78,0,0.519087313966499,0.4853816404164726,0.0,0.0,1.0
116234.61,1,0,172096.08,0,0.20682075881450318,-0.7526644314092245,0.0,0.0,1.0
125689.29,1,1,151623.71,0,0.49826954362303255,-0.9431330578439471,0.0,0.0,1.0
0.0,1,0,77705.75,0,1.6432469125136837,0.009210074329666045,0.0,0.0,0.0
126817.13,2,1,29995.83,1,0.3421362660470347,-0.18125855210505656,1.0,0.0,1.0
132837.7,1,0,131647.31,0,-1.0942898876521459,-1.3240703107133922,1.0,0.0,0.0
0.0,2,0,1907.66,0,-1.645960801754005,0.6758502668511952,0.0,0.0,0.0
99967.76,1,1,176882.08,0,0.3421362660470347,-0.3717271785397792,1.0,0.0,1.0
113308.84,1,1,31517.16,0,-1.3961475576324085,-0.18125855210505656,0.0,0.0,1.0
0.0,1,0,195167.38,0,-0.990201035934814,-1.228835997496031,0.0,0.0,1.0
0.0,2,0,30607.11,0,-0.5218012032068203,0.4853816404164726,0.0,0.0,1.0
72309.3,1,1,85687.09,1,-0.3760768108025556,1.818662025459531,1.0,0.0,1.0
135125.28,1,0,89801.9,0,-0.7091611362980178,-1.4193046239307536,0.0,0.0,1.0
0.0,2,0,65396.79,0,-0.10544579633749261,0.19967870076438865,0.0,0.0,1.0
0.0,2,0,106781.59,0,-0.08462802599402623,0.6758502668511952,0.0,0.0,0.0
104719.94,2,0,38691.34,0,0.3525451512187679,-1.8002418768001989,0.0,0.0,1.0
0.0,1,1,160589.18,0,-0.35525904045908924,3.8185826030241183,0.0,0.0,0.0
136354.16,1,1,93769.89,0,0.144367447784104,1.5329590858074469,0.0,0.0,0.0
154846.24,2,1,151903.6,0,0.36295403639050106,0.39014732719911127,1.0,0.0,0.0
0.0,2,1,60688.38,0,-1.5002364093497405,-0.4669614917571405,0.0,1.0,0.0
0.0,2,0,13589.93,0,-0.06381025565055984,-0.18125855210505656,0.0,1.0,0.0
100368.63,2,0,35342.33,0,0.4045895770774338,0.4853816404164726,1.0,0.0,1.0
0.0,2,0,25843.7,1,-0.8757032990457488,1.9138963386768921,0.0,0.0,1.0
112822.26,1,0,150401.53,1,1.0291226873814254,-0.4669614917571405,0.0,1.0,0.0
51522.75,1,1,192131.77,0,0.8833982949771607,-1.1336016842786696,0.0,0.0,1.0
109137.12,1,1,58814.41,0,0.27968295501663554,-1.0383673710613084,0.0,0.0,1.0
134985.66,1,0,6101.41,0,-1.0630632321369464,0.39014732719911127,1.0,0.0,0.0
141334.95,1,1,125870.5,0,1.216482620472623,-0.2764928653224179,0.0,0.0,0.0
166594.78,1,1,155823.2,0,0.5503139694816985,-1.5145389371481148,0.0,0.0,1.0
0.0,2,0,193995.37,0,-0.8132499880153498,-0.18125855210505656,0.0,0.0,0.0
125470.81,1,1,174536.17,0,-0.14708133702442538,0.10444438754702735,0.0,0.0,1.0
133974.36,2,0,50294.09,0,0.5919495101686313,-1.7050075635828374,1.0,0.0,1.0
97072.42,1,1,131177.22,0,1.3622070128768875,2.9614737840678664,0.0,0.0,0.0
0.0,2,0,80134.65,0,1.0187138022096922,-0.2764928653224179,0.0,1.0,1.0
147936.42,1,1,106785.7,0,1.1228026539270242,-0.3717271785397792,0.0,1.0,0.0
74896.33,1,0,34430.16,0,1.070758228068358,0.009210074329666045,0.0,0.0,1.0
0.0,1,0,13160.03,0,0.27968295501663554,0.19967870076438865,0.0,0.0,0.0
152324.66,2,0,171733.22,0,1.2685270463312888,0.29491301398174996,1.0,0.0,0.0
163085.79,1,1,131048.36,0,-0.3136234997721565,1.0567875197206404,0.0,1.0,1.0
0.0,2,1,148887.69,0,-0.4177123514894884,-0.8478987446265858,0.0,0.0,1.0
120037.96,1,0,36275.94,0,-1.2191965097129442,-0.2764928653224179,0.0,0.0,1.0
0.0,2,0,132368.47,0,1.008304917037959,0.10444438754702735,0.0,1.0,0.0
167557.12,1,1,41183.02,0,0.1651852181275704,0.009210074329666045,0.0,1.0,1.0
150844.94,1,1,127623.36,0,0.519087313966499,0.19967870076438865,1.0,0.0,1.0
168190.33,2,0,68052.08,0,1.549566945968085,-0.08602423888769527,0.0,0.0,0.0
132187.73,2,1,178331.36,0,-0.011765829791893877,-0.6574301181918631,0.0,1.0,1.0
86891.84,1,0,90877.76,0,0.09232302192543805,1.247256146155363,1.0,0.0,0.0
121172.97,1,1,56268.98,0,0.6439939360272973,-1.3240703107133922,0.0,0.0,0.0
124640.51,1,0,116511.12,1,0.5503139694816985,0.009210074329666045,1.0,0.0,0.0
138772.15,1,1,123872.0,0,-1.3857386724606753,1.9138963386768921,0.0,0.0,1.0
104822.45,1,1,160176.47,0,-1.2191965097129442,-1.5145389371481148,0.0,0.0,0.0
88826.07,1,1,33759.41,1,0.8313538691184947,0.9615532065032791,1.0,0.0,0.0
123322.15,1,0,137136.29,0,1.1019848835835577,0.4853816404164726,0.0,0.0,0.0
172713.44,1,0,113860.81,0,-0.6987522511262846,0.9615532065032791,0.0,0.0,1.0
134571.5,1,1,118313.38,0,1.3101625870182216,-1.0383673710613084,0.0,0.0,0.0
76190.48,2,1,149066.14,0,0.08191413675370486,-0.2764928653224179,1.0,0.0,1.0
60263.23,1,0,170835.32,0,0.13395856261237082,0.009210074329666045,1.0,0.0,1.0
118772.71,4,0,135853.62,1,-0.2719879590852237,1.5329590858074469,1.0,0.0,0.0
0.0,2,0,31635.99,0,-0.6779344807828183,-0.6574301181918631,0.0,0.0,1.0
0.0,2,0,94845.45,0,1.8410157307766144,-0.18125855210505656,0.0,0.0,1.0
125013.72,1,1,187658.09,0,1.5703847163115514,-0.7526644314092245,1.0,0.0,1.0
129717.3,2,0,86937.2,0,-1.04224546179348,-0.3717271785397792,0.0,0.0,1.0
141099.43,1,1,15607.27,0,-0.9589743804196145,-1.0383673710613084,0.0,0.0,1.0
120811.89,1,1,185510.34,0,2.0491934342112783,-1.6097732503654762,0.0,1.0,1.0
145018.49,2,1,126702.41,0,1.3205714721899549,-0.08602423888769527,0.0,0.0,1.0
95502.21,1,0,19842.18,0,-0.5322100883785535,0.6758502668511952,0.0,0.0,1.0
131762.94,1,1,47675.29,0,-0.1366724518526922,0.19967870076438865,0.0,0.0,1.0
124616.23,1,1,69320.97,0,0.633585050855564,-0.3717271785397792,0.0,0.0,1.0
187013.13,2,1,105898.69,0,-0.6050722845806858,2.8662394708505055,1.0,0.0,1.0
104614.29,1,0,61538.43,1,1.7577446494027489,0.009210074329666045,0.0,0.0,0.0
0.0,2,0,83978.86,1,0.6231761656838308,-0.18125855210505656,0.0,1.0,1.0
109044.3,1,1,115818.16,0,-1.4065564428041417,0.5806159536338339,0.0,1.0,0.0
92618.62,1,1,101178.85,0,-0.6467078252676186,0.19967870076438865,1.0,0.0,0.0
113905.48,1,1,176137.2,0,-0.09503691116575942,-1.89547619001756,1.0,0.0,0.0
170061.92,2,0,134901.34,1,0.22763852915796956,-0.08602423888769527,0.0,0.0,0.0
116416.94,1,1,85808.22,0,1.6848824532006166,-0.8478987446265858,1.0,0.0,1.0
0.0,2,0,103603.65,0,1.43506920907902,-1.1336016842786696,0.0,0.0,1.0
0.0,1,0,68462.59,1,-0.5530278587220199,0.10444438754702735,0.0,0.0,0.0
87374.88,2,1,247.36,0,-0.02217471496362707,-0.18125855210505656,0.0,0.0,1.0
76467.16,1,1,173511.72,0,0.6648117063707637,-1.7050075635828374,0.0,0.0,1.0
83036.05,1,1,154990.58,1,1.4038425535638204,-0.5621958049745018,0.0,0.0,0.0
0.0,2,0,17974.08,0,-0.011765829791893877,-0.18125855210505656,0.0,0.0,1.0
110480.48,1,0,81292.33,0,0.4045895770774338,-0.2764928653224179,0.0,0.0,0.0
128306.83,1,1,113580.79,0,0.41499846224916703,-0.5621958049745018,0.0,0.0,0.0
87271.41,2,0,172572.64,0,-1.1567431986825452,0.29491301398174996,1.0,0.0,0.0
97544.29,1,1,59887.15,0,0.5607228546534317,-1.3240703107133922,0.0,0.0,1.0
0.0,2,0,96734.46,0,1.4558869794224862,-0.4669614917571405,0.0,0.0,1.0
102277.52,1,0,177852.57,1,0.6648117063707637,-0.4669614917571405,1.0,0.0,0.0
0.0,2,0,110440.5,1,-1.1775609690260114,2.771005157633144,0.0,1.0,1.0
164948.98,3,0,177028.0,1,0.19641187364277,0.10444438754702735,1.0,0.0,1.0
0.0,2,1,61230.83,0,-2.343356108260129,-0.4669614917571405,0.0,0.0,0.0
129307.32,1,1,172930.28,0,-1.2608320503998771,-0.5621958049745018,0.0,0.0,0.0
176134.54,1,1,52856.88,0,0.8833982949771607,0.39014732719911127,0.0,0.0,1.0
0.0,2,1,70783.61,0,0.17559410329930358,3.1519424105025893,0.0,0.0,1.0
139290.41,1,0,182855.42,1,1.0187138022096922,0.10444438754702735,0.0,0.0,1.0
0.0,2,1,27431.62,0,-0.7091611362980178,0.4853816404164726,0.0,0.0,0.0
122384.22,3,1,89017.38,1,-2.395400534118795,-1.0383673710613084,1.0,0.0,1.0
126534.6,1,1,39789.62,0,-0.15749022219615857,3.5328796633720345,0.0,1.0,1.0
145553.07,1,1,31484.76,0,0.07150525158197167,-0.6574301181918631,0.0,1.0,0.0
107209.73,1,1,112340.2,0,0.13395856261237082,-0.6574301181918631,0.0,0.0,1.0
0.0,2,1,196134.44,0,0.467042888107833,-0.8478987446265858,0.0,0.0,0.0
96296.78,1,0,190457.87,1,0.789718328431562,0.9615532065032791,0.0,1.0,0.0
91897.8,1,0,54394.28,0,-0.4281212366612216,0.6758502668511952,0.0,1.0,1.0
89696.84,2,1,193179.88,0,-0.17830799253962495,-0.18125855210505656,1.0,0.0,1.0
86351.85,2,0,57380.13,0,-1.0942898876521459,0.29491301398174996,1.0,0.0,0.0
122568.05,2,1,82820.85,0,1.060349342896625,-0.5621958049745018,0.0,0.0,1.0
164850.54,1,1,62722.44,0,2.0700112045547447,-0.2764928653224179,0.0,0.0,0.0
103138.17,1,1,96555.42,0,-1.1879698541977446,-0.8478987446265858,0.0,1.0,1.0
97382.53,1,1,195771.95,0,-0.8236588731870829,1.4377247725900857,1.0,0.0,0.0
0.0,2,1,216.27,0,-1.04224546179348,-0.08602423888769527,0.0,0.0,0.0
0.0,2,0,197923.05,0,-1.2608320503998771,0.009210074329666045,0.0,0.0,1.0
0.0,2,1,156598.23,0,-1.104698772823879,-1.228835997496031,0.0,0.0,1.0
87772.52,1,0,188516.45,0,1.6952913383723498,-0.7526644314092245,0.0,0.0,0.0
0.0,2,1,121151.1,0,-0.9589743804196145,0.009210074329666045,0.0,1.0,0.0
0.0,1,1,164394.65,0,1.0915759984118245,-1.0383673710613084,0.0,0.0,0.0
0.0,2,1,26389.92,0,-0.7612055621566838,-0.3717271785397792,0.0,0.0,0.0
0.0,3,0,151256.22,0,-0.4073034663177552,0.19967870076438865,0.0,0.0,1.0
0.0,1,0,183399.12,1,0.08191413675370486,1.0567875197206404,0.0,0.0,0.0
108513.25,2,1,27097.82,0,1.0395315725531586,-0.4669614917571405,1.0,0.0,1.0
0.0,1,0,10625.91,0,-1.27124093557161,-0.7526644314092245,0.0,1.0,1.0
165947.99,2,1,168834.38,0,-0.35525904045908924,-1.228835997496031,0.0,0.0,0.0
140187.1,2,1,174311.3,0,-0.5738456290654863,0.7710845800685565,1.0,0.0,1.0
0.0,2,1,123969.64,0,0.12354967744063763,-1.0383673710613084,0.0,0.0,1.0
78653.05,1,0,1790.48,0,1.2581181611595555,-0.8478987446265858,0.0,1.0,1.0
133214.13,1,1,20769.88,0,2.0700112045547447,0.009210074329666045,0.0,1.0,1.0
110414.48,1,1,48984.95,0,-0.21994353322655774,-0.2764928653224179,0.0,0.0,0.0
99587.43,1,1,1713.1,1,0.3733629215622343,-0.3717271785397792,0.0,0.0,0.0
0.0,2,1,163666.85,0,-0.2823968442569569,-0.08602423888769527,0.0,0.0,0.0
0.0,2,1,18391.93,0,-1.0110188062782803,0.009210074329666045,0.0,0.0,0.0
0.0,2,0,9541.15,0,-1.2191965097129442,-0.3717271785397792,0.0,1.0,1.0
155973.88,1,0,154208.96,0,-2.4266271896339946,-0.4669614917571405,0.0,0.0,1.0
0.0,1,1,30730.95,1,-1.0214276914500136,0.8663188932859178,0.0,1.0,0.0
0.0,2,1,143980.29,0,-1.1255165431673455,0.19967870076438865,0.0,1.0,1.0
0.0,2,1,81175.25,0,-0.7299789066414841,-0.4669614917571405,0.0,1.0,1.0
122394.0,1,1,22113.93,0,-0.719570021469751,-0.5621958049745018,1.0,0.0,1.0
0.0,2,0,64443.75,0,0.27968295501663554,-0.9431330578439471,0.0,1.0,1.0
108805.42,2,1,123825.83,0,0.47745177327956617,-0.7526644314092245,1.0,0.0,1.0
0.0,2,1,115217.59,0,-1.1359254283390787,-0.7526644314092245,0.0,0.0,0.0
79589.43,1,0,4050.57,0,0.1547763329558372,-0.7526644314092245,0.0,0.0,0.0
127661.69,1,0,60905.51,0,0.8209449839467615,-0.6574301181918631,0.0,0.0,0.0
0.0,1,1,124045.65,0,1.6432469125136837,-0.5621958049745018,0.0,1.0,1.0
115301.31,1,0,43527.4,1,0.6752205915424968,0.009210074329666045,1.0,0.0,0.0
216109.88,1,1,74176.71,1,0.12354967744063763,1.818662025459531,0.0,1.0,0.0
0.0,2,1,103945.58,0,1.6120202569984843,2.6757708444157826,0.0,0.0,0.0
0.0,2,0,183284.53,0,0.8209449839467615,-1.5145389371481148,0.0,0.0,1.0
0.0,2,0,178122.71,0,1.487113634937686,-0.5621958049745018,0.0,0.0,1.0
91612.91,1,1,28427.84,0,-0.48016566251988757,0.19967870076438865,0.0,0.0,1.0
0.0,1,0,160696.72,0,-1.3024675910868098,-0.2764928653224179,0.0,0.0,1.0
0.0,1,0,50213.81,1,0.4878606584512994,0.7710845800685565,0.0,1.0,0.0
65095.41,2,1,140197.42,0,0.9770782615227595,-0.08602423888769527,1.0,0.0,1.0
145219.3,1,0,159132.83,0,0.00905194055157251,-0.18125855210505656,1.0,0.0,0.0
0.0,2,1,142033.07,0,0.737673902572896,-0.9431330578439471,0.0,1.0,0.0
141349.43,1,1,100187.43,0,-0.8028411028436165,0.39014732719911127,1.0,0.0,0.0
0.0,2,1,11467.38,0,1.17484707978569,0.4853816404164726,0.0,0.0,0.0
0.0,3,1,104035.41,1,-1.2191965097129442,1.247256146155363,0.0,0.0,1.0
139848.17,1,0,164696.27,0,-0.05340137047882665,-1.228835997496031,0.0,0.0,1.0
102708.77,1,0,9087.81,0,1.1852559649574232,-0.18125855210505656,1.0,0.0,1.0
95252.72,1,0,13906.34,0,1.549566945968085,0.009210074329666045,1.0,0.0,1.0
145618.37,1,1,10350.74,0,-1.1359254283390787,0.39014732719911127,0.0,0.0,0.0
133844.22,1,1,31406.93,0,-0.344850155287356,-0.8478987446265858,0.0,0.0,1.0
0.0,2,1,175043.69,0,1.5703847163115514,0.10444438754702735,0.0,1.0,1.0
76101.81,2,1,177238.35,0,-0.2511701887417573,1.247256146155363,1.0,0.0,1.0
28082.95,1,0,69586.27,1,0.10273190709717124,0.19967870076438865,0.0,1.0,0.0
164951.56,1,0,190531.77,0,-1.8749562755321354,0.29491301398174996,0.0,0.0,1.0
124495.98,3,1,57904.22,1,-0.09503691116575942,-0.2764928653224179,1.0,0.0,0.0
120591.19,1,0,195123.94,0,-0.1158546815092258,0.5806159536338339,1.0,0.0,1.0
120702.67,2,1,98175.74,0,-1.5939163758953392,0.4853816404164726,1.0,0.0,0.0
0.0,2,0,171928.04,0,1.549566945968085,0.6758502668511952,0.0,1.0,0.0
0.0,2,1,149535.97,0,0.8105360987750283,0.29491301398174996,0.0,1.0,0.0
116891.72,1,0,107137.3,0,-0.7299789066414841,-0.7526644314092245,1.0,0.0,1.0
43028.77,1,0,170514.21,0,-1.0006099211065471,0.10444438754702735,0.0,0.0,1.0
0.0,1,0,4861.72,1,2.0700112045547447,-0.5621958049745018,0.0,0.0,1.0
58571.18,2,0,40774.01,0,0.571131739825165,-0.2764928653224179,1.0,0.0,1.0
0.0,2,0,14379.01,0,0.9354427208358267,-0.08602423888769527,0.0,0.0,1.0
0.0,2,1,58883.91,0,-0.3136234997721565,0.009210074329666045,0.0,0.0,1.0
96473.59,1,0,5962.3,0,-1.8853651607038686,-0.3717271785397792,0.0,0.0,1.0
0.0,2,1,5552.37,0,-0.38648569597428883,1.1520218329380016,0.0,0.0,1.0
0.0,2,1,67769.94,0,0.9770782615227595,0.6758502668511952,0.0,0.0,0.0
108028.08,2,0,25980.42,1,0.9250338356640935,2.0091306518942535,0.0,0.0,0.0
109681.61,1,1,193321.3,0,0.9146249504923603,0.10444438754702735,0.0,1.0,1.0
0.0,2,0,29388.02,0,0.17559410329930358,0.6758502668511952,0.0,0.0,1.0
0.0,2,0,83090.35,0,-0.6362989400958854,-0.8478987446265858,0.0,1.0,1.0
0.0,2,0,149665.65,0,-0.14708133702442538,0.4853816404164726,0.0,0.0,0.0
0.0,2,0,12510.53,0,-2.489080500664394,-0.9431330578439471,0.0,0.0,1.0
0.0,2,0,155227.0,0,2.0700112045547447,-0.6574301181918631,0.0,0.0,0.0
0.0,2,0,87168.46,0,-0.6779344807828183,-0.08602423888769527,0.0,0.0,0.0
71240.3,1,1,127734.16,0,-0.2511701887417573,0.39014732719911127,0.0,0.0,1.0
0.0,1,0,105760.01,0,0.49826954362303255,0.9615532065032791,0.0,0.0,0.0
125801.03,2,0,60891.8,1,-2.2600850268862636,1.818662025459531,1.0,0.0,0.0
147107.91,1,1,40066.95,0,1.3517981277051543,-0.6574301181918631,0.0,0.0,1.0
0.0,2,0,33159.37,0,0.5815406249968981,-0.8478987446265858,0.0,0.0,1.0
